Time,Roll,Pitch,Yaw,Voltage
456832,7.67,-8.34,1.96,0.05
456839,7.80,-8.10,1.99,0.05
456844,7.80,-8.10,1.99,0.05
456851,7.95,-7.88,2.02,0.05
456858,8.11,-7.65,2.05,0.05
456863,8.11,-7.65,2.05,0.05
456870,8.26,-7.45,2.09,0.05
456878,8.32,-7.28,2.15,0.05
456883,8.32,-7.28,2.15,0.05
456890,8.25,-7.16,2.21,0.05
456895,8.25,-7.16,2.21,0.05
456902,8.05,-7.08,2.28,0.05
456909,7.81,-7.06,2.34,0.05
456913,7.81,-7.06,2.34,0.08
456921,7.60,-7.02,2.37,0.05
456928,7.43,-6.97,2.37,0.05
456933,7.43,-6.97,2.37,0.05
456940,7.31,-6.91,2.33,0.05
456945,7.31,-6.91,2.33,0.08
456952,7.23,-6.83,2.26,0.05
456960,7.22,-6.74,2.16,0.05
456964,7.22,-6.74,2.16,0.05
456972,7.24,-6.66,2.02,0.05
456979,7.30,-6.57,1.87,0.05
456983,7.30,-6.57,1.87,0.05
456990,7.35,-6.47,1.70,0.05
456997,7.38,-6.37,1.53,0.05
457003,7.38,-6.37,1.53,0.05
457010,7.35,-6.27,1.37,0.05
457015,7.35,-6.27,1.37,0.05
457022,7.23,-6.19,1.23,0.05
457029,7.05,-6.13,1.11,0.05
457034,7.05,-6.13,1.11,0.05
457041,6.83,-6.05,1.02,0.05
457049,6.63,-5.96,0.95,0.05
457053,6.63,-5.96,0.95,0.05
457060,6.46,-5.85,0.89,0.10
457065,6.46,-5.85,0.89,0.05
457072,6.32,-5.73,0.84,0.05
457079,6.22,-5.59,0.80,0.05
457084,6.22,-5.59,0.80,0.05
457092,6.12,-5.46,0.77,0.05
457099,6.00,-5.32,0.74,0.05
457104,6.00,-5.32,0.74,0.05
457111,5.86,-5.19,0.73,0.05
457118,5.68,-5.07,0.71,0.05
457122,5.68,-5.07,0.71,0.05
457129,5.50,-4.94,0.72,0.05
457135,5.50,-4.94,0.72,0.05
457142,5.33,-4.81,0.73,0.05
457149,5.18,-4.68,0.74,0.05
457154,5.18,-4.68,0.74,0.08
457161,5.05,-4.53,0.75,0.05
457168,4.94,-4.37,0.76,0.05
457172,4.94,-4.37,0.76,0.05
457181,4.83,-4.21,0.77,0.05
457185,4.83,-4.21,0.77,0.05
457192,4.70,-4.07,0.78,0.05
457199,4.54,-3.92,0.80,0.05
457204,4.54,-3.92,0.80,0.05
457211,4.38,-3.80,0.80,0.05
457219,4.22,-3.68,0.80,0.05
457224,4.22,-3.68,0.80,0.05
457231,4.07,-3.56,0.78,0.05
457238,3.95,-3.44,0.76,0.05
457242,3.95,-3.44,0.76,0.05
457249,3.83,-3.31,0.74,0.05
457254,3.83,-3.31,0.74,0.05
457262,3.71,-3.17,0.72,0.05
457269,3.59,-3.04,0.70,0.05
457274,3.59,-3.04,0.70,0.05
457281,3.44,-2.91,0.69,0.05
457288,3.29,-2.79,0.68,0.05
457293,3.29,-2.79,0.68,0.05
457300,3.13,-2.67,0.66,0.05
457305,3.13,-2.67,0.66,0.05
457312,2.97,-2.56,0.65,0.05
457319,2.81,-2.44,0.65,0.05
457324,2.81,-2.44,0.65,0.05
457331,2.67,-2.32,0.64,0.05
457338,2.53,-2.20,0.64,0.05
457344,2.53,-2.20,0.64,0.05
457351,2.39,-2.08,0.64,0.05
457358,2.26,-1.95,0.63,0.05
457363,2.26,-1.95,0.63,0.05
457370,2.12,-1.82,0.62,0.05
457374,2.12,-1.82,0.62,0.05
457381,1.98,-1.70,0.61,0.05
457389,1.84,-1.57,0.60,0.05
457394,1.84,-1.57,0.60,0.05
457401,1.71,-1.44,0.59,0.05
457408,1.60,-1.32,0.58,0.05
457413,1.60,-1.32,0.58,0.05
457420,1.50,-1.20,0.56,0.05
457424,1.50,-1.20,0.56,0.05
457433,1.39,-1.08,0.56,0.05
457440,1.28,-0.99,0.56,0.05
457444,1.28,-0.99,0.56,0.05
457451,1.17,-0.89,0.56,0.05
457458,1.05,-0.80,0.55,0.05
457463,1.05,-0.80,0.55,0.05
457470,0.93,-0.70,0.55,0.05
457478,0.80,-0.61,0.55,0.05
457483,0.80,-0.61,0.55,0.05
457490,0.68,-0.51,0.54,0.05
457495,0.68,-0.51,0.54,0.05
457502,0.56,-0.42,0.54,0.05
457509,0.47,-0.34,0.52,0.05
457513,0.47,-0.34,0.52,0.05
457521,0.37,-0.26,0.51,0.05
457528,0.28,-0.18,0.49,0.05
457533,0.28,-0.18,0.49,0.05
457540,0.21,-0.09,0.47,0.05
457545,0.21,-0.09,0.47,0.05
457552,0.18,-0.01,0.44,0.05
457560,0.22,0.03,0.41,0.05
457565,0.22,0.03,0.41,0.05
457572,0.24,0.03,0.40,0.05
457579,0.24,0.01,0.40,0.05
457583,0.24,0.01,0.40,0.05
457590,0.19,0.01,0.41,0.05
457597,0.13,0.04,0.43,0.05
457603,0.13,0.04,0.43,0.05
457610,0.11,0.10,0.48,0.05
457615,0.11,0.10,0.48,0.05
457622,0.10,0.13,0.52,0.05
457629,0.11,0.13,0.57,0.05
457633,0.11,0.13,0.57,0.05
457640,0.11,0.10,0.61,0.05
457648,0.12,0.10,0.64,0.05
457653,0.12,0.10,0.64,0.05
457660,0.13,0.10,0.67,0.05
457665,0.13,0.10,0.67,0.10
457672,0.14,0.12,0.69,0.05
457679,0.15,0.13,0.70,0.05
457683,0.15,0.13,0.70,0.05
457691,0.15,0.13,0.71,0.05
457699,0.16,0.14,0.71,0.05
457703,0.16,0.14,0.71,0.05
457710,0.15,0.15,0.70,0.05
457715,0.15,0.15,0.70,0.05
457722,0.15,0.16,0.69,0.05
457730,0.14,0.15,0.68,0.05
457735,0.14,0.15,0.68,0.05
457742,0.13,0.15,0.66,0.05
457749,0.11,0.15,0.66,0.05
457753,0.11,0.15,0.66,0.05
457760,0.10,0.15,0.64,0.05
457767,0.10,0.17,0.63,0.05
457773,0.10,0.17,0.63,0.05
457780,0.10,0.19,0.62,0.05
457785,0.10,0.19,0.62,0.05
457792,0.10,0.20,0.60,0.05
457799,0.11,0.22,0.59,0.05
457803,0.11,0.22,0.59,0.05
457811,0.11,0.22,0.58,0.05
457819,0.12,0.23,0.57,0.05
457823,0.12,0.23,0.57,0.05
457830,0.12,0.24,0.57,0.05
457835,0.12,0.24,0.57,0.05
457842,0.11,0.24,0.58,0.05
457849,0.11,0.24,0.59,0.05
457854,0.11,0.24,0.59,0.05
457862,0.11,0.24,0.62,0.05
457869,0.11,0.24,0.65,0.05
457873,0.11,0.24,0.65,0.05
457880,0.11,0.24,0.69,0.05
457888,0.10,0.23,0.73,0.05
457892,0.10,0.23,0.73,0.05
457900,0.09,0.22,0.77,0.05
457905,0.09,0.22,0.77,0.05
457912,0.09,0.20,0.80,0.05
457919,0.09,0.20,0.83,0.05
457924,0.09,0.20,0.83,0.05
457931,0.09,0.20,0.85,0.05
457938,0.10,0.21,0.86,0.08
457943,0.10,0.21,0.86,0.05
457950,0.11,0.22,0.85,0.05
457955,0.11,0.22,0.85,0.05
457962,0.11,0.22,0.84,0.05
457969,0.11,0.22,0.81,0.05
457974,0.11,0.22,0.81,0.05
457981,0.11,0.21,0.78,0.05
457989,0.11,0.21,0.75,0.05
457994,0.11,0.21,0.75,0.05
458001,0.11,0.21,0.71,0.05
458005,0.11,0.21,0.71,0.05
458012,0.11,0.22,0.68,0.05
458019,0.11,0.24,0.65,0.05
458024,0.11,0.24,0.65,0.05
458032,0.11,0.27,0.63,0.05
458039,0.10,0.28,0.62,0.05
458043,0.10,0.28,0.62,0.05
458051,0.09,0.27,0.62,0.05
458058,0.07,0.25,0.62,0.05
458062,0.07,0.25,0.62,0.05
458070,0.07,0.22,0.64,0.05
458075,0.07,0.22,0.64,0.05
458082,0.07,0.20,0.66,0.05
458089,0.08,0.19,0.68,0.05
458094,0.08,0.19,0.68,0.05
458101,0.09,0.20,0.70,0.05
458108,0.10,0.22,0.72,0.05
458113,0.10,0.22,0.72,0.05
458120,0.11,0.22,0.74,0.05
458125,0.11,0.22,0.74,0.05
458132,0.12,0.20,0.76,0.05
458139,0.13,0.17,0.79,0.05
458144,0.13,0.17,0.79,0.05
458151,0.15,0.14,0.83,0.05
458159,0.17,0.12,0.87,0.05
458163,0.17,0.12,0.87,0.05
458170,0.18,0.13,0.93,0.05
458175,0.18,0.13,0.93,0.05
458182,0.18,0.15,0.99,0.05
458189,0.17,0.17,1.06,0.05
458194,0.17,0.17,1.06,0.05
458202,0.15,0.17,1.13,0.05
458209,0.14,0.17,1.18,0.05
458213,0.14,0.17,1.18,0.05
458221,0.15,0.16,1.24,0.05
458225,0.15,0.16,1.24,0.05
458232,0.16,0.15,1.29,0.05
458240,0.16,0.13,1.33,0.05
458245,0.16,0.13,1.33,0.05
458252,0.16,0.12,1.36,0.05
458259,0.16,0.11,1.40,0.05
458264,0.16,0.11,1.40,0.05
458271,0.18,0.10,1.43,0.05
458278,0.21,0.10,1.47,0.05
458283,0.21,0.10,1.47,0.05
458290,0.25,0.11,1.50,0.05
458295,0.25,0.11,1.50,0.05
458302,0.29,0.12,1.54,0.05
458309,0.32,0.12,1.59,0.05
458314,0.32,0.12,1.59,0.05
458321,0.33,0.10,1.64,0.05
458329,0.34,0.06,1.69,0.05
458333,0.34,0.06,1.69,0.05
458340,0.37,0.03,1.74,0.05
458345,0.37,0.03,1.74,0.05
458352,0.41,0.02,1.77,0.05
458359,0.47,0.03,1.82,0.05
458364,0.47,0.03,1.82,0.05
458372,0.53,0.03,1.85,0.05
458379,0.60,0.04,1.89,0.05
458383,0.60,0.04,1.89,0.05
458391,0.64,0.03,1.93,0.05
458398,0.68,0.00,1.97,0.05
458402,0.68,0.00,1.97,0.05
458409,0.69,-0.04,2.01,0.05
458415,0.69,-0.04,2.01,0.05
458422,0.70,-0.10,2.05,0.05
458429,0.71,-0.17,2.09,0.05
458434,0.71,-0.17,2.09,0.05
458441,0.74,-0.24,2.11,0.08
458448,0.81,-0.33,2.12,0.05
458454,0.81,-0.33,2.12,0.05
458461,0.92,-0.39,2.13,0.05
458465,0.92,-0.39,2.13,0.05
458472,1.02,-0.46,2.15,0.05
458480,1.11,-0.50,2.16,0.05
458484,1.11,-0.50,2.16,0.05
458491,1.18,-0.52,2.18,0.05
458499,1.22,-0.54,2.21,0.05
458504,1.22,-0.54,2.21,0.05
458511,1.23,-0.56,2.23,0.05
458518,1.24,-0.61,2.25,0.05
458523,1.24,-0.61,2.25,0.05
458530,1.27,-0.66,2.26,0.05
458535,1.27,-0.66,2.26,0.05
458543,1.32,-0.72,2.27,0.05
458550,1.40,-0.78,2.27,0.05
458554,1.40,-0.78,2.27,0.05
458561,1.51,-0.83,2.27,0.05
458568,1.61,-0.90,2.27,0.05
458573,1.61,-0.90,2.27,0.05
458580,1.71,-0.96,2.26,0.05
458586,1.71,-0.96,2.26,0.05
458593,1.80,-1.04,2.25,0.05
458600,1.88,-1.09,2.24,0.05
458604,1.88,-1.09,2.24,0.05
458612,1.95,-1.14,2.22,0.05
458619,2.00,-1.18,2.21,0.05
458624,2.00,-1.18,2.21,0.05
458631,2.03,-1.24,2.20,0.05
458638,2.08,-1.30,2.19,0.05
458643,2.08,-1.30,2.19,0.05
458650,2.13,-1.36,2.19,0.05
458655,2.13,-1.36,2.19,0.05
458662,2.20,-1.43,2.19,0.05
458670,2.29,-1.49,2.20,0.05
458675,2.29,-1.49,2.20,0.05
458682,2.40,-1.53,2.20,0.05
458689,2.49,-1.57,2.22,0.05
458693,2.49,-1.57,2.22,0.05
458700,2.57,-1.62,2.22,0.05
458705,2.57,-1.62,2.22,0.05
458713,2.63,-1.67,2.23,0.05
458720,2.69,-1.75,2.24,0.05
458725,2.69,-1.75,2.24,0.05
458732,2.75,-1.85,2.25,0.05
458739,2.83,-1.95,2.26,0.05
458744,2.83,-1.95,2.26,0.08
458752,2.92,-2.05,2.28,0.05
458759,3.00,-2.12,2.30,0.05
458763,3.00,-2.12,2.30,0.05
458770,3.10,-2.16,2.32,0.05
458775,3.10,-2.16,2.32,0.05
458782,3.18,-2.14,2.32,0.05
458789,3.23,-2.09,2.33,0.05
458795,3.23,-2.09,2.33,0.05
458802,3.26,-2.02,2.33,0.05
458809,3.30,-1.96,2.33,0.05
458814,3.30,-1.96,2.33,0.05
458821,3.36,-1.92,2.33,0.05
458828,3.43,-1.88,2.35,0.05
458833,3.43,-1.88,2.35,0.05
458841,3.51,-1.85,2.37,0.05
458845,3.51,-1.85,2.37,0.05
458852,3.62,-1.80,2.38,0.05
458859,3.72,-1.73,2.40,0.05
458864,3.72,-1.73,2.40,0.05
458871,3.83,-1.64,2.41,0.05
458878,3.93,-1.55,2.43,0.05
458884,3.93,-1.55,2.43,0.05
458891,4.05,-1.47,2.44,0.05
458895,4.05,-1.47,2.44,0.05
458903,4.15,-1.38,2.47,0.05
458910,4.27,-1.28,2.50,0.05
458914,4.27,-1.28,2.50,0.05
458921,4.37,-1.14,2.53,0.05
458929,4.46,-0.98,2.57,0.05
458934,4.46,-0.98,2.57,0.05
458941,4.52,-0.80,2.61,0.05
458948,4.59,-0.62,2.66,0.05
458953,4.59,-0.62,2.66,0.05
458960,4.67,-0.44,2.71,0.05
458964,4.67,-0.44,2.71,0.05
458972,4.76,-0.28,2.77,0.05
458979,4.86,-0.16,2.84,0.05
458984,4.86,-0.16,2.84,0.05
458991,4.95,-0.06,2.90,0.05
458998,5.05,0.01,2.96,0.05
459003,5.05,0.01,2.96,0.05
459011,5.13,0.07,3.02,0.05
459016,5.13,0.07,3.02,0.05
459023,5.21,0.11,3.06,0.05
459029,5.30,0.16,3.09,0.05
459034,5.30,0.16,3.09,0.10
459041,5.39,0.21,3.12,0.18
459048,5.47,0.25,3.13,0.05
459054,5.47,0.25,3.13,0.05
459061,5.55,0.29,3.13,0.05
459066,5.55,0.29,3.13,0.05
459073,5.63,0.33,3.12,0.05
459080,5.71,0.36,3.10,0.05
459084,5.71,0.36,3.10,0.05
459091,5.80,0.40,3.08,0.05
459099,5.89,0.42,3.05,0.05
459104,5.89,0.42,3.05,0.05
459111,5.98,0.44,3.03,0.05
459118,6.09,0.45,3.00,0.05
459123,6.09,0.45,3.00,0.05
459130,6.18,0.46,2.97,0.05
459134,6.18,0.46,2.97,0.05
459142,6.27,0.46,2.95,0.05
459149,6.34,0.47,2.94,0.05
459154,6.34,0.47,2.94,0.05
459161,6.40,0.50,2.94,0.05
459168,6.46,0.53,2.95,0.05
459173,6.46,0.53,2.95,0.05
459181,6.52,0.57,2.96,0.05
459185,6.52,0.57,2.96,0.05
459192,6.59,0.62,2.99,0.05
459199,6.67,0.66,3.02,0.05
459204,6.67,0.66,3.02,0.05
459211,6.77,0.71,3.07,0.05
459218,6.89,0.74,3.13,0.05
459224,6.89,0.74,3.13,0.05
459231,7.03,0.77,3.18,0.05
459235,7.03,0.77,3.18,0.05
459242,7.16,0.80,3.24,0.05
459249,7.29,0.83,3.29,0.05
459254,7.29,0.83,3.29,0.05
459261,7.42,0.85,3.33,0.05
459269,7.55,0.86,3.37,0.05
459274,7.55,0.86,3.37,0.05
459281,7.69,0.88,3.41,0.05
459285,7.69,0.88,3.41,0.05
459293,7.83,0.90,3.44,0.05
459300,7.99,0.93,3.47,0.05
459304,7.99,0.93,3.47,0.05
459312,8.14,0.97,3.51,0.05
459319,8.30,1.03,3.54,0.05
459324,8.30,1.03,3.54,0.05
459331,8.46,1.10,3.56,0.05
459338,8.62,1.17,3.58,0.05
459342,8.62,1.17,3.58,0.05
459351,8.78,1.25,3.58,0.05
459355,8.78,1.25,3.58,0.05
459362,8.95,1.35,3.57,0.05
459369,9.14,1.45,3.56,0.05
459374,9.14,1.45,3.56,0.05
459381,9.35,1.55,3.55,0.05
459388,9.58,1.64,3.55,0.05
459394,9.58,1.64,3.55,0.05
459401,9.84,1.71,3.57,0.05
459405,9.84,1.71,3.57,0.05
459412,10.10,1.76,3.59,0.05
459419,10.36,1.81,3.63,0.05
459424,10.36,1.81,3.63,0.05
459431,10.59,1.85,3.67,0.05
459439,10.80,1.89,3.71,0.05
459444,10.80,1.89,3.71,0.05
459451,10.99,1.94,3.76,0.05
459458,11.19,2.01,3.81,0.05
459463,11.19,2.01,3.81,0.05
459470,11.39,2.10,3.86,0.05
459475,11.39,2.10,3.86,0.05
459483,11.61,2.19,3.91,0.05
459490,11.83,2.28,3.96,0.05
459495,11.83,2.28,3.96,0.05
459502,12.05,2.38,3.99,0.05
459509,12.27,2.45,4.02,0.05
459513,12.27,2.45,4.02,0.05
459522,12.51,2.52,4.04,0.05
459529,12.76,2.59,4.05,0.05
459533,12.76,2.59,4.05,0.05
459540,13.01,2.67,4.07,0.05
459545,13.01,2.67,4.07,0.05
459552,13.25,2.74,4.08,0.05
459559,13.49,2.82,4.08,0.05
459565,13.49,2.82,4.08,0.05
459572,13.72,2.89,4.09,0.05
459579,13.96,2.94,4.09,0.05
459584,13.96,2.94,4.09,0.05
459591,14.18,2.98,4.09,0.05
459598,14.40,2.99,4.09,0.05
459602,14.40,2.99,4.09,0.05
459610,14.62,2.99,4.08,0.05
459615,14.62,2.99,4.08,0.05
459622,14.85,2.98,4.08,0.05
459629,15.08,2.96,4.09,0.10
459634,15.08,2.96,4.09,0.05
459641,15.31,2.95,4.11,0.05
459649,15.54,2.95,4.14,0.05
459654,15.54,2.95,4.14,0.05
459661,15.76,2.96,4.17,0.05
459668,15.98,2.97,4.20,0.05
459673,15.98,2.97,4.20,0.05
459680,16.19,3.00,4.25,0.05
459685,16.19,3.00,4.25,0.05
459693,16.40,3.01,4.29,0.05
459700,16.61,3.02,4.33,0.05
459705,16.61,3.02,4.33,0.05
459712,16.81,3.01,4.38,0.05
459719,17.01,3.01,4.43,0.05
459723,17.01,3.01,4.43,0.05
459731,17.20,3.00,4.46,0.05
459739,17.37,3.00,4.49,0.05
459743,17.37,3.00,4.49,0.05
459750,17.52,3.03,4.51,0.08
459755,17.52,3.03,4.51,0.05
459762,17.67,3.07,4.53,0.05
459769,17.84,3.11,4.55,0.05
459774,17.84,3.11,4.55,0.05
459782,18.04,3.12,4.57,0.05
459789,18.24,3.11,4.60,0.05
459794,18.24,3.11,4.60,0.05
459801,18.46,3.08,4.61,0.05
459808,18.65,3.04,4.62,0.05
459813,18.65,3.04,4.62,0.05
459821,18.82,3.03,4.63,0.05
459826,18.82,3.03,4.63,0.05
459833,18.97,3.05,4.64,0.05
459840,19.11,3.09,4.64,0.05
459844,19.11,3.09,4.64,0.05
459851,19.24,3.12,4.66,0.05
459859,19.38,3.12,4.68,0.05
459864,19.38,3.12,4.68,0.05
459871,19.53,3.10,4.69,0.05
459878,19.67,3.07,4.71,0.05
459883,19.67,3.07,4.71,0.05
459890,19.80,3.05,4.72,0.05
459895,19.80,3.05,4.72,0.05
459902,19.91,3.05,4.73,0.05
459910,20.01,3.07,4.73,0.05
459915,20.01,3.07,4.73,0.05
459922,20.11,3.11,4.74,0.05
459929,20.20,3.16,4.76,0.05
459934,20.20,3.16,4.76,0.05
459941,20.32,3.18,4.77,0.05
459949,20.44,3.19,4.78,0.05
459953,20.44,3.19,4.78,0.05
459961,20.56,3.19,4.79,0.05
459965,20.56,3.19,4.79,0.08
459972,20.66,3.17,4.80,0.05
459979,20.76,3.15,4.79,0.05
459984,20.76,3.15,4.79,0.05
459992,20.85,3.14,4.78,0.05
459999,20.94,3.15,4.77,0.05
460004,20.94,3.15,4.77,0.05
460011,21.02,3.16,4.76,0.05
460018,21.10,3.19,4.76,0.05
460023,21.10,3.19,4.76,0.05
460030,21.19,3.23,4.75,0.05
460036,21.19,3.23,4.75,0.05
460043,21.29,3.27,4.75,0.05
460050,21.40,3.32,4.77,0.05
460055,21.40,3.32,4.77,0.05
460062,21.52,3.33,4.79,0.05
460069,21.63,3.30,4.81,0.05
460073,21.63,3.30,4.81,0.05
460081,21.73,3.27,4.83,0.05
460088,21.80,3.23,4.86,0.05
460093,21.80,3.23,4.86,0.05
460100,21.85,3.23,4.88,0.05
460105,21.85,3.23,4.88,0.05
460112,21.87,3.25,4.91,0.05
460120,21.88,3.29,4.93,0.05
460125,21.88,3.29,4.93,0.05
460132,21.88,3.35,4.96,0.05
460139,21.89,3.40,4.97,0.05
460144,21.89,3.40,4.97,0.05
460151,21.94,3.46,4.98,0.05
460158,22.02,3.52,4.97,0.05
460163,22.02,3.52,4.97,0.05
460171,22.10,3.58,4.97,0.05
460175,22.10,3.58,4.97,0.05
460182,22.20,3.65,4.96,0.05
460189,22.27,3.74,4.95,0.05
460194,22.27,3.74,4.95,0.05
460201,22.35,3.83,4.93,0.05
460209,22.40,3.91,4.92,0.05
460214,22.40,3.91,4.92,0.05
460221,22.46,3.97,4.92,0.05
460226,22.46,3.97,4.92,0.05
460233,22.52,4.01,4.93,0.05
460240,22.57,4.00,4.93,0.13
460246,22.57,4.00,4.93,0.05
460253,22.62,3.99,4.94,0.05
460260,22.64,3.98,4.96,0.05
460264,22.64,3.98,4.96,0.05
460272,22.67,3.99,4.99,0.05
460279,22.68,4.01,5.02,0.05
460283,22.68,4.01,5.02,0.05
460291,22.70,4.05,5.06,0.05
460296,22.70,4.05,5.06,0.05
460303,22.74,4.09,5.10,0.05
460310,22.81,4.12,5.15,0.05
460315,22.81,4.12,5.15,0.05
460322,22.90,4.13,5.21,0.05
460329,23.01,4.14,5.27,0.05
460335,23.01,4.14,5.27,0.05
460342,23.11,4.15,5.33,0.05
460349,23.19,4.18,5.39,0.05
460354,23.19,4.18,5.39,0.05
460361,23.27,4.22,5.45,0.05
460365,23.27,4.22,5.45,0.05
460372,23.32,4.27,5.52,0.05
460380,23.38,4.32,5.59,0.05
460385,23.38,4.32,5.59,0.05
460392,23.44,4.36,5.66,0.05
460399,23.49,4.39,5.73,0.05
460404,23.49,4.39,5.73,0.05
460411,23.55,4.41,5.79,0.05
460419,23.60,4.41,5.84,0.05
460424,23.60,4.41,5.84,0.05
460431,23.66,4.42,5.88,0.05
460436,23.66,4.42,5.88,0.05
460443,23.71,4.44,5.92,0.05
460450,23.77,4.48,5.96,0.05
460455,23.77,4.48,5.96,0.05
460463,23.83,4.53,6.01,0.05
460470,23.90,4.58,6.05,0.05
460474,23.90,4.58,6.05,0.05
460481,23.97,4.62,6.09,0.05
460488,24.05,4.63,6.13,0.05
460493,24.05,4.63,6.13,0.05
460500,24.11,4.63,6.15,0.05
460506,24.11,4.63,6.15,0.05
460513,24.15,4.59,6.16,0.05
460520,24.18,4.55,6.16,0.05
460525,24.18,4.55,6.16,0.05
460532,24.17,4.51,6.16,0.05
460539,24.15,4.50,6.15,0.05
460545,24.15,4.50,6.15,0.05
460552,24.12,4.51,6.15,0.05
460559,24.10,4.55,6.15,0.05
460563,24.10,4.55,6.15,0.05
460571,24.09,4.59,6.16,0.05
460575,24.09,4.59,6.16,0.05
460582,24.10,4.62,6.17,0.05
460590,24.12,4.63,6.17,0.05
460595,24.12,4.63,6.17,0.05
460602,24.14,4.61,6.16,0.05
460609,24.16,4.57,6.14,0.05
460614,24.16,4.57,6.14,0.05
460621,24.17,4.51,6.11,0.05
460628,24.16,4.45,6.08,0.05
460634,24.16,4.45,6.08,0.05
460641,24.14,4.40,6.05,0.05
460646,24.14,4.40,6.05,0.05
460653,24.10,4.37,6.03,0.05
460660,24.05,4.35,6.02,0.05
460664,24.05,4.35,6.02,0.05
460673,23.99,4.35,6.01,0.05
460680,23.93,4.34,6.01,0.05
460684,23.93,4.34,6.01,0.05
460691,23.88,4.32,6.01,0.05
460698,23.83,4.30,6.00,0.05
460703,23.83,4.30,6.00,0.05
460710,23.79,4.27,5.99,0.05
460716,23.79,4.27,5.99,0.05
460723,23.75,4.22,5.97,0.05
460730,23.72,4.19,5.95,0.05
460735,23.72,4.19,5.95,0.05
460742,23.69,4.17,5.93,0.05
460749,23.66,4.15,5.91,0.05
460754,23.66,4.15,5.91,0.05
460762,23.62,4.14,5.90,0.05
460769,23.59,4.11,5.89,0.05
460773,23.59,4.11,5.89,0.05
460781,23.54,4.08,5.87,0.05
460785,23.54,4.08,5.87,0.05
460792,23.49,4.04,5.85,0.05
460800,23.43,4.01,5.84,0.05
460805,23.43,4.01,5.84,0.05
460812,23.36,4.01,5.83,0.05
460819,23.28,4.02,5.84,0.05
460824,23.28,4.02,5.84,0.05
460831,23.20,4.07,5.85,0.05
460838,23.10,4.12,5.87,0.05
460844,23.10,4.12,5.87,0.05
460851,23.03,4.16,5.88,0.05
460856,23.03,4.16,5.88,0.05
460863,22.95,4.20,5.90,0.05
460870,22.87,4.22,5.91,0.05
460874,22.87,4.22,5.91,0.05
460881,22.79,4.24,5.91,0.05
460889,22.70,4.24,5.91,0.05
460894,22.70,4.24,5.91,0.05
460901,22.62,4.23,5.89,0.05
460909,22.53,4.22,5.87,0.05
460913,22.53,4.22,5.87,0.05
460920,22.44,4.21,5.84,0.05
460925,22.44,4.21,5.84,0.05
460933,22.32,4.19,5.81,0.05
460940,22.20,4.18,5.77,0.05
460945,22.20,4.18,5.77,0.05
460952,22.06,4.17,5.72,0.05
460959,21.91,4.19,5.68,0.05
460964,21.91,4.19,5.68,0.05
460972,21.77,4.22,5.63,0.05
460979,21.62,4.26,5.58,0.05
460984,21.62,4.26,5.58,0.05
460991,21.48,4.32,5.54,0.05
460996,21.48,4.32,5.54,0.05
461003,21.34,4.37,5.50,0.05
461010,21.21,4.41,5.46,0.05
461015,21.21,4.41,5.46,0.05
461022,21.10,4.42,5.43,0.05
461029,20.99,4.42,5.41,0.05
461034,20.99,4.42,5.41,0.05
461041,20.88,4.41,5.39,0.05
461048,20.75,4.42,5.38,0.05
461053,20.75,4.42,5.38,0.05
461061,20.61,4.45,5.39,0.05
461066,20.61,4.45,5.39,0.05
461073,20.45,4.50,5.41,0.05
461080,20.29,4.57,5.45,0.05
461085,20.29,4.57,5.45,0.05
461092,20.13,4.66,5.49,0.05
461100,19.97,4.75,5.56,0.05
461105,19.97,4.75,5.56,0.05
461112,19.82,4.82,5.61,0.05
461119,19.68,4.87,5.68,0.05
461123,19.68,4.87,5.68,0.05
461130,19.55,4.90,5.73,0.05
461135,19.55,4.90,5.73,0.05
461143,19.42,4.92,5.78,0.05
461150,19.29,4.95,5.84,0.05
461155,19.29,4.95,5.84,0.05
461162,19.16,5.00,5.90,0.05
461169,19.03,5.06,5.95,0.05
461174,19.03,5.06,5.95,0.05
461181,18.90,5.13,6.01,0.05
461189,18.79,5.21,6.08,0.05
461194,18.79,5.21,6.08,0.05
461201,18.67,5.28,6.13,0.05
461205,18.67,5.28,6.13,0.05
461213,18.56,5.33,6.18,0.05
461220,18.46,5.37,6.23,0.05
461224,18.46,5.37,6.23,0.05
461232,18.36,5.40,6.27,0.05
461240,18.25,5.43,6.31,0.05
461244,18.25,5.43,6.31,0.05
461251,18.14,5.46,6.35,0.05
461258,18.03,5.49,6.37,0.05
461263,18.03,5.49,6.37,0.05
461271,17.92,5.52,6.40,0.05
461276,17.92,5.52,6.40,0.05
461283,17.81,5.53,6.42,0.05
461290,17.71,5.52,6.43,0.05
461295,17.71,5.52,6.43,0.05
461302,17.60,5.49,6.44,0.05
461309,17.50,5.45,6.44,0.05
461315,17.50,5.45,6.44,0.05
461322,17.39,5.40,6.44,0.05
461329,17.30,5.35,6.43,0.05
461333,17.30,5.35,6.43,0.05
461341,17.19,5.30,6.41,0.05
461345,17.19,5.30,6.41,0.05
461352,17.09,5.24,6.40,0.05
461360,16.99,5.17,6.37,0.05
461365,16.99,5.17,6.37,0.05
461372,16.90,5.10,6.34,0.05
461379,16.81,5.01,6.30,0.05
461384,16.81,5.01,6.30,0.05
461391,16.72,4.91,6.26,0.08
461399,16.64,4.81,6.22,0.05
461404,16.64,4.81,6.22,0.05
461411,16.56,4.70,6.18,0.05
